pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year
SI,2025-05-05,92.9,-1.42,5.26,"Singer, Brady",642201,663903,single,hit_into_play,,,,,5.0,R,R,R,ATL,CIN,X,8.0,ground_ball,2,2,2025,-1.29,0.77,-0.2,2.48,,,,2,6,Bot,119.81,93.55,,,,,6.040774901669811,-135.16775901291462,-3.021510700015043,-17.196287985343698,31.260563196652186,-22.33807938950844,3.64,1.71,78.0,91.6,4.0,93.8,2362.0,7.0,778049,53.52,0.446,0.417,0.9,1.0,1.0,0.0,4.0,48,6,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,221.0,0.002,0.37,69.5,6.8,0.516,-0.37,91.6,4,4,0.949,0.949,28,31,29,31,3,2,5.0,1.0,5.0,1.0,1.89,1.29,1.29,24.9,7.760374557916335,8.798622025068235,36.297695810046775,38.098001578859645,24.100776951809536,2025
SI,2025-05-05,91.9,-1.55,5.34,"Singer, Brady",657077,663903,double,hit_into_play,,,,,6.0,R,L,R,ATL,CIN,X,9.0,fly_ball,3,2,2025,-1.23,0.85,0.34,2.8,,,,0,5,Bot,174.21,50.6,,,,,7.564638322387628,-133.62243140537245,-2.4624997374547544,-16.38411380986364,28.9594621627934,-21.66693531869448,3.54,1.54,384.0,99.8,27.0,93.1,2401.0,7.0,778049,53.46,0.563,0.965,1.25,1.0,1.0,1.0,6.0,38,6,Sinker,4,0,4,0,0,4,4,0,Infield shade,Standard,220.0,0.015,0.614,64.5,5.8,1.781,-0.614,99.8,4,4,0.937,0.937,28,29,29,29,3,2,5.0,1.0,5.0,1.0,1.85,1.23,-1.23,24.0,9.547260639055152,-5.030584278769912,31.679761992972523,25.839130572110893,34.435146166913285,2025
FC,2025-05-05,87.4,-1.49,5.51,"Singer, Brady",645277,663903,single,hit_into_play,,,,,9.0,R,L,R,ATL,CIN,X,8.0,line_drive,1,0,2025,0.09,0.85,0.6,1.73,,,,0,4,Bot,132.73,77.68,,,,,4.894936569374127,-127.17636637786444,-4.806470657881284,0.0905030023589451,24.1993814596706,-22.17103623296198,3.28,1.57,268.0,90.8,19.0,88.6,2222.0,6.9,778049,53.6,0.446,0.401,0.9,1.0,1.0,0.0,4.0,31,2,Cutter,4,0,4,0,0,4,4,0,Infield shade,Standard,207.0,0.01,0.41,68.8,6.8,0.513,-0.41,90.8,4,4,0.919,0.919,28,28,29,28,2,1,5.0,1.0,5.0,1.0,2.12,-0.09,0.09,29.5,5.042628852696179,-2.84064280449414,44.64123787358135,25.092619639600645,33.25344012348459,2025
SI,2025-05-05,92.6,-1.7,5.33,"Singer, Brady",621566,663903,home_run,hit_into_play,,,,,9.0,R,L,R,ATL,CIN,X,,fly_ball,3,2,2025,-1.25,0.86,0.37,2.29,,,663586.0,2,3,Bot,32.96,107.95,,,,,8.126238829423958,-134.596925219446,-3.8689942475319072,-16.975019737322956,28.67316808794073,-21.11207896950284,3.62,1.7,321.0,95.5,26.0,93.8,2360.0,7.0,778049,53.48,0.24,0.32,2.0,1.0,0.0,3.0,5.0,24,9,Sinker,2,0,2,0,0,4,4,0,Infield shade,Standard,219.0,0.136,2.174,73.3,7.3,0.528,-2.174,95.5,2,2,0.754,0.754,28,31,29,31,2,1,5.0,1.0,5.0,1.0,1.8,1.25,-1.25,26.3,2.641140707705906,9.834332426955084,39.67826335265844,34.71378562621063,27.29115592823996,2025
FF,2025-05-05,92.5,-1.36,5.46,"Singer, Brady",663586,663903,single,hit_into_play,,,,,6.0,R,R,R,ATL,CIN,X,8.0,line_drive,1,2,2025,-0.71,1.19,0.82,2.16,,657077.0,,1,3,Bot,117.86,76.75,,,,,7.193447497361078,-134.46099123166482,-5.22460188997095,-10.142019644957982,29.71733270472129,-16.779234858388335,3.44,1.56,244.0,97.3,12.0,93.5,2466.0,7.0,778049,53.54,0.966,0.917,0.9,1.0,1.0,0.0,4.0,22,4,4-Seam Fastball,1,0,1,0,0,2,2,0,Standard,Standard,218.0,0.083,0.634,73.1,7.9,1.137,-0.634,97.3,1,1,0.691,0.691,28,28,29,28,2,1,5.0,1.0,5.0,1.0,1.48,0.71,0.71,30.9,4.065494697291973,-4.606569597353579,29.40875687043512,47.153578135985455,31.81706306529656,2025
SI,2025-05-05,91.1,-1.58,5.5,"Singer, Brady",657077,663903,double,hit_into_play,,,,,3.0,R,L,R,ATL,CIN,X,9.0,ground_ball,3,2,2025,-1.06,0.97,0.42,2.96,,,669397.0,1,3,Bot,194.84,118.36,,,,,7.376754734504786,-132.49323699230175,-2.56501645313105,-13.997415069200786,27.844409442895003,-20.414041189380093,3.54,1.54,44.0,106.6,-2.0,92.1,2235.0,6.9,778049,53.63,0.431,0.396,1.25,1.0,1.0,1.0,4.0,21,6,Sinker,0,0,0,0,0,1,1,0,Infield shade,Standard,222.0,0.134,0.757,,,0.472,-0.757,106.6,0,0,0.557,0.557,28,29,29,29,2,1,5.0,1.0,5.0,1.0,1.78,1.06,-1.06,26.5,,,,,,2025
ST,2025-05-05,80.7,-1.55,5.37,"Singer, Brady",669397,663903,single,hit_into_play,,,,,8.0,R,R,R,ATL,CIN,X,7.0,line_drive,1,2,2025,0.86,0.35,0.07,1.85,,,,1,3,Bot,75.78,100.06,,,,,1.9895846114301727,-117.561360086039,-1.8787715796428173,7.602566573531786,22.014520618819304,-28.742825359322364,3.12,1.44,170.0,100.7,8.0,81.7,2438.0,6.9,778049,53.63,0.651,0.62,0.9,1.0,1.0,0.0,4.0,20,4,Sweeper,0,0,0,0,0,0,0,0,Strategic,Standard,75.0,0.028,0.495,69.7,6.8,0.77,-0.495,100.7,0,0,0.529,0.529,28,26,29,27,1,0,5.0,1.0,5.0,1.0,3.13,-0.86,-0.86,26.4,11.260219045730404,-9.182847997766167,31.098631095389383,36.55783881362506,38.15255144173994,2025
ST,2025-05-05,81.7,-2.05,5.35,"GÃ³mez, Yoendrys",682663,672782,home_run,hit_into_play,,,,,8.0,R,R,R,MIA,LAD,X,,fly_ball,1,1,2025,1.71,0.37,-0.16,1.97,,660821.0,667472.0,1,8,Bot,70.14,36.57,,,,,0.9820452316408624,-118.89918851446232,-1.6745556197671094,15.815215570111349,26.01719776453507,-28.588089379216605,3.22,1.5,424.0,109.1,31.0,82.7,2773.0,7.3,778047,53.24,0.971,1.967,2.0,1.0,0.0,3.0,6.0,71,3,Sweeper,1,7,1,7,7,4,4,7,Infield shade,Standard,74.0,0.038,1.227,78.8,7.7,3.873,-1.227,109.1,-6,-6,0.016,0.016,25,23,26,24,1,1,5.0,1.0,10.0,1.0,3.08,-1.71,-1.71,38.1,10.960472923262692,-5.141038801257787,26.89604914744311,39.42053401313561,38.104031623809696,2025
ST,2025-05-05,82.0,-2.0,5.53,"GÃ³mez, Yoendrys",667472,672782,single,hit_into_play,,,,,9.0,R,R,R,MIA,LAD,X,8.0,line_drive,0,0,2025,1.28,-0.09,0.41,1.67,,,660821.0,1,8,Bot,146.26,92.39,,,,,3.0036866180650605,-119.37400025692354,-1.9325739067502428,11.460089270635098,25.99756117450431,-32.814991614634245,3.58,1.65,204.0,86.1,13.0,82.9,2806.0,7.2,778047,53.31,0.82,0.817,0.9,1.0,1.0,0.0,4.0,70,1,Sweeper,1,7,1,7,7,1,1,7,Infield shade,Standard,73.0,0.007,0.405,71.6,7.7,0.99,-0.405,88.0,-6,-6,0.009,0.009,25,29,26,29,1,3,5.0,1.0,10.0,1.0,3.51,-1.28,-1.28,38.4,10.717174419809082,14.847629430208212,31.471677034037043,42.41001572614593,28.2056557589916,2025
CU,2025-05-05,81.3,-2.13,5.59,"GÃ³mez, Yoendrys",660821,672782,single,hit_into_play,,,,,5.0,R,L,R,MIA,LAD,X,9.0,ground_ball,1,0,2025,1.34,-0.63,-0.23,2.51,,,,0,8,Bot,163.38,96.58,,,,,1.6973954063745411,-118.39321030932034,1.003053520979308,12.167999060326284,25.33265136330423,-38.49167959356705,3.46,1.63,68.0,106.1,2.0,82.0,2686.0,7.0,778047,53.5,0.506,0.473,0.9,1.0,1.0,0.0,4.0,68,2,Curveball,1,7,1,7,7,1,1,7,Standard,Strategic,58.0,0.007,0.41,81.5,6.8,0.58,-0.41,106.1,-6,-6,0.009,0.009,25,27,26,28,1,3,5.0,1.0,10.0,1.0,4.11,-1.34,1.34,36.1,8.75517485252227,2.666969498520764,26.816552050763043,42.939942712430856,36.2976648155953,2025
SL,2025-05-05,87.3,-3.06,4.93,"Soriano, George",681624,666277,triple,hit_into_play,,,,,3.0,R,R,R,MIA,LAD,X,8.0,fly_ball,0,2,2025,0.84,0.45,0.32,3.25,,,,0,8,Top,131.83,40.8,,,,,6.393068552825251,-126.88593773095438,1.2642536355518206,7.524426014249752,28.547188686785347,-27.89878954343421,3.51,1.65,391.0,100.0,25.0,86.7,2813.0,6.2,778047,54.3,0.511,0.79,1.6,1.0,1.0,2.0,6.0,64,3,Slider,1,7,7,1,7,1,7,1,Standard,Standard,51.0,-0.003,1.077,70.8,7.3,1.418,-1.077,100.0,-6,6,0.007,0.993,26,24,26,25,1,3,6.0,1.0,32.0,1.0,2.57,-0.84,-0.84,16.8,13.387298225634163,-0.390659746993421,27.18766837525101,42.51245144397083,31.945601543015258,2025
SI,2025-05-05,94.9,-2.72,5.48,"Phillips, Evan",691594,623465,single,hit_into_play,,,,,1.0,R,R,R,MIA,LAD,X,7.0,ground_ball,2,1,2025,-1.37,0.91,-0.53,2.96,,,682927.0,0,7,Bot,79.87,100.21,,,,,8.794678589725414,-137.9392463900776,-2.927762970081848,-19.440107537824844,32.32273086743973,-20.067302897992874,3.37,1.59,75.0,93.8,2.0,94.6,2189.0,6.3,778047,54.18,0.434,0.423,0.9,1.0,1.0,0.0,4.0,60,4,Sinker,1,7,1,7,7,1,1,7,Infield shade,Standard,225.0,0.021,0.414,68.2,7.0,0.533,-0.414,93.8,-6,-6,0.028,0.028,30,22,31,23,1,2,3.0,1.0,,1.0,1.63,1.37,1.37,28.1,7.751580167010405,-2.778032804300754,18.338370455967127,29.077666062295485,27.035446599694296,2025
FF,2025-05-05,95.8,-2.73,5.59,"Phillips, Evan",682927,623465,single,hit_into_play,,,,,4.0,R,L,R,MIA,LAD,X,7.0,ground_ball,1,2,2025,-1.07,1.44,-0.56,2.52,,,,0,7,Bot,62.93,118.97,,,,,8.12772299103773,-139.15641621945423,-5.710175432394912,-15.752962670349572,34.617612788645154,-12.330645397856104,3.26,1.48,32.0,98.7,-3.0,95.4,2570.0,6.4,778047,54.12,0.326,0.344,0.9,1.0,1.0,0.0,2.0,59,4,4-Seam Fastball,1,7,1,7,7,1,1,7,Strategic,Standard,219.0,0.011,0.516,,,0.36,-0.516,98.7,-6,-6,0.017,0.017,30,25,31,25,1,0,3.0,1.0,,1.0,1.07,1.07,-1.07,28.6,,,,,,2025
CU,2025-05-05,84.5,-0.83,6.14,"Phillips, Tyler",621035,663969,double,hit_into_play,,,,,9.0,R,R,R,MIA,LAD,X,7.0,line_drive,3,2,2025,0.33,-0.59,0.3,2.13,605141.0,,,1,7,Top,35.09,106.87,,,,,1.98288989245874,-123.0717217185558,-1.795608400682008,2.906951866262637,24.82931665054244,-38.04544209302928,3.57,1.67,189.0,79.7,18.0,84.8,2587.0,6.5,778047,54.02,0.991,0.912,1.25,1.0,1.0,1.0,4.0,56,6,Curveball,1,6,6,1,7,1,7,1,Strategic,Standard,34.0,-0.008,0.609,70.1,7.5,1.088,-0.609,88.0,-5,5,0.021,0.979,27,34,28,35,1,1,3.0,2.0,2.0,2.0,3.78,-0.33,-0.33,39.2,20.017669805159883,-13.251617439157275,37.935846000621325,44.392968946941934,48.63117820987763,2025
FS,2025-05-05,86.4,-1.21,5.89,"Phillips, Tyler",518692,663969,single,hit_into_play,,,,,13.0,R,L,R,MIA,LAD,X,8.0,line_drive,1,2,2025,-0.95,-0.05,-0.76,1.63,,,605141.0,0,7,Top,151.91,73.93,,,,,3.0187432488774504,-125.75922658410006,-3.824707101816389,-10.662066013558722,26.124564573700383,-32.073361263760965,3.71,1.83,281.0,94.7,18.0,86.8,1135.0,6.6,778047,53.89,0.466,0.45,0.9,1.0,1.0,0.0,4.0,55,4,Split-Finger,1,6,6,1,6,1,6,1,Infield shade,Standard,248.0,-0.003,0.507,61.6,7.6,0.615,-0.507,94.7,-5,5,0.024,0.976,27,35,28,36,1,3,3.0,1.0,2.0,1.0,3.1,0.95,-0.95,30.7,11.597844265678,-0.4506181458047057,43.83550317725333,46.48320702307417,29.601633997516217,2025
SI,2025-05-05,94.6,-1.42,5.65,"Phillips, Tyler",605141,663969,single,hit_into_play,,,,,9.0,R,R,R,MIA,LAD,X,5.0,ground_ball,3,1,2025,-1.35,0.44,0.77,1.96,,,,0,7,Top,102.05,179.48,,,,,8.734590047713535,-137.35424660738937,-4.868531035057017,-19.133119796883307,33.45690264537978,-25.59862615979597,3.2,1.52,2.0,60.6,-50.0,94.3,2056.0,6.5,778047,54.03,0.226,0.217,0.9,1.0,1.0,0.0,2.0,54,5,Sinker,1,6,6,1,6,1,6,1,Standard,Standard,231.0,-0.004,0.284,71.7,7.1,0.226,-0.284,88.0,-5,5,0.028,0.972,27,32,28,33,1,3,3.0,1.0,2.0,1.0,2.14,1.35,1.35,23.8,8.22099029949629,4.177767384257344,30.30813164541262,45.87334656231417,28.31451606675388,2025
ST,2025-05-05,86.5,-1.1,5.9,"Casparius, Ben",681393,676508,single,hit_into_play,,,,,4.0,R,R,R,MIA,LAD,X,7.0,line_drive,1,0,2025,1.16,-0.19,-0.33,2.61,676572.0,,660821.0,1,6,Bot,75.9,88.51,,,,,-0.5176082270499494,-125.86012353181547,-1.1908003583756093,12.36864109744728,28.65609218625741,-34.12522733071096,3.32,1.62,246.0,102.1,15.0,85.2,3023.0,5.7,778047,54.76,0.68,0.691,0.9,1.0,1.0,0.0,4.0,51,2,Sweeper,0,6,0,6,6,1,1,6,Infield shade,Standard,69.0,0.028,0.43,77.4,6.4,0.951,-0.43,102.1,-6,-6,0.046,0.046,26,25,26,25,3,2,8.0,1.0,6.0,1.0,3.27,-1.16,-1.16,40.3,21.60846519605029,-1.5210113651192194,34.71925610221099,31.425818928464043,32.767978031243736,2025
CU,2025-05-05,82.0,-0.82,6.06,"Casparius, Ben",660821,676508,single,hit_into_play,,,,,4.0,R,L,R,MIA,LAD,X,9.0,line_drive,0,0,2025,0.9,-0.94,-0.7,2.35,,676572.0,,1,6,Bot,140.79,70.92,,,,,-1.460631868881571,-119.28534634898666,0.0693845967535169,8.794616402823502,26.773231548219943,-41.32068253325053,3.46,1.63,284.0,84.3,20.0,80.6,2896.0,5.8,778047,54.75,0.74,0.679,0.9,1.0,1.0,0.0,4.0,50,1,Curveball,0,6,0,6,6,0,0,6,Standard,Strategic,45.0,0.015,0.556,83.1,7.4,0.837,-0.556,88.0,-6,-6,0.031,0.031,26,27,26,28,2,2,8.0,1.0,6.0,1.0,4.38,-0.9,0.9,46.2,10.95756734123884,5.607065132552068,23.668047905887825,47.83938064111806,40.370798812100006,2025
ST,2025-05-05,83.1,-0.84,5.97,"Casparius, Ben",676572,676508,double,hit_into_play,,,,,6.0,R,R,R,MIA,LAD,X,8.0,line_drive,1,1,2025,1.16,-0.06,0.28,2.55,,,,1,6,Bot,123.64,44.67,,,,,0.3072436055023225,-121.08799576546956,-1.2287879132865935,11.269847264654606,24.70073982749683,-32.77670789000513,3.5,1.62,380.0,108.5,17.0,82.1,2946.0,5.6,778047,54.89,0.649,0.798,1.25,1.0,1.0,1.0,6.0,49,3,Sweeper,0,6,0,6,6,0,0,6,Infield shade,Standard,66.0,0.011,0.669,75.1,7.0,1.259,-0.669,108.5,-6,-6,0.02,0.02,26,27,26,28,2,2,8.0,1.0,6.0,1.0,3.37,-1.16,-1.16,46.9,12.291080573083349,-1.972940994321811,25.210316163708992,40.56413835563731,33.05096937955397,2025
FS,2025-05-05,87.1,-0.99,5.92,"Phillips, Tyler",808975,663969,single,hit_into_play,,,,,13.0,R,L,R,MIA,LAD,X,8.0,fly_ball,0,2,2025,-0.84,-0.02,-0.41,1.18,,681624.0,624424.0,2,6,Top,102.89,111.76,,,,,3.145395667738716,-126.77768572803856,-5.203752924075797,-9.744225391537348,25.88000407184012,-31.563336314184472,3.3,1.5,206.0,66.6,26.0,87.6,1186.0,6.6,778047,53.89,0.96,0.875,0.9,1.0,1.0,0.0,4.0,46,3,Split-Finger,0,5,5,0,6,0,6,0,Standard,Standard,242.0,-0.02,0.658,59.9,7.9,1.021,-0.658,88.0,-5,5,0.043,0.957,27,26,28,26,1,2,3.0,,2.0,1.0,3.03,0.84,-0.84,34.9,11.84924952087441,-0.3434505202481135,40.197555190348005,42.19927826623101,27.404027563384147,2025
FF,2025-05-05,94.5,-0.94,5.96,"Phillips, Tyler",624424,663969,single,hit_into_play,,,,,6.0,R,L,R,MIA,LAD,X,8.0,line_drive,1,1,2025,-0.62,0.86,0.41,2.48,,,681624.0,2,6,Top,132.64,96.92,,,,,4.936966968576412,-137.5848741438782,-5.368910959514172,-8.904631131616162,29.331884644249136,-20.22700138996506,3.22,1.52,183.0,98.4,11.0,95.3,2171.0,6.7,778047,53.85,0.871,0.83,0.9,1.0,1.0,0.0,4.0,45,3,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,217.0,-0.003,0.372,73.0,6.6,1.038,-0.372,98.4,-5,5,0.046,0.954,27,32,28,32,1,2,3.0,1.0,2.0,1.0,1.68,0.62,-0.62,33.3,5.55649035732062,10.221906826836168,30.26301617610196,32.694914975481915,26.159382035703928,2025
SI,2025-05-05,96.8,-1.15,5.78,"Phillips, Tyler",681624,663969,single,hit_into_play,,,,,9.0,R,R,R,MIA,LAD,X,5.0,ground_ball,0,2,2025,-1.44,0.37,0.32,1.82,,,,2,6,Top,112.55,177.66,,,,,7.2197226013103,-140.7435739508876,-5.837645933489271,-20.85343659081132,33.64775644037613,-26.067815963835088,3.51,1.65,2.0,67.4,-42.0,96.6,2143.0,6.3,778047,54.18,0.151,0.146,0.9,1.0,1.0,0.0,2.0,44,3,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,226.0,-0.002,0.431,71.6,7.5,0.158,-0.431,88.0,-5,5,0.048,0.952,27,24,28,25,1,2,3.0,1.0,2.0,1.0,2.08,1.44,1.44,27.1,-11.207989446493391,14.774375787314328,45.43390307603294,41.17716054678429,19.81163970780155,2025
FC,2025-05-05,92.0,-0.64,6.04,"Casparius, Ben",663743,676508,single,hit_into_play,,,,,3.0,R,R,R,MIA,LAD,X,7.0,ground_ball,0,0,2025,0.52,0.73,0.45,2.79,,,,1,5,Bot,85.92,99.6,,,,,1.632733014902384,-134.15271408719587,-4.050787180591165,6.053801042766096,25.960133300581308,-22.633631219272832,3.17,1.51,45.0,106.4,-1.0,91.6,2859.0,5.7,778047,54.78,0.457,0.423,0.9,1.0,1.0,0.0,4.0,39,1,Cutter,0,5,0,5,5,0,0,5,Infield shade,Standard,170.0,0.014,0.422,75.6,7.4,0.501,-0.422,106.4,-5,-5,0.054,0.054,26,28,26,29,2,1,8.0,1.0,6.0,1.0,1.92,-0.52,-0.52,47.6,3.0622932958341806,-4.739271205507624,17.298026539056107,41.5042909932109,29.14639199537603,2025
FF,2025-05-05,97.7,-1.54,5.96,"Alcantara, Sandy",660271,645261,home_run,hit_into_play,,,,,5.0,R,L,R,MIA,LAD,X,,line_drive,3,2,2025,-1.14,1.03,-0.04,2.62,,808975.0,,0,5,Top,195.22,58.74,,,,,6.604527925959275,-141.8930828902086,-5.723546333032305,-16.958394223595782,37.2049471049928,-17.1558168119898,3.53,1.63,386.0,117.9,20.0,96.3,2229.0,5.9,778047,54.56,0.949,1.722,2.0,1.0,0.0,3.0,6.0,34,6,4-Seam Fastball,0,3,3,0,5,0,5,0,Standard,Standard,237.0,-0.064,0.972,81.8,7.8,3.246,-0.972,117.9,-3,3,0.121,0.879,29,30,30,31,3,2,6.0,1.0,6.0,1.0,1.4,1.14,-1.14,32.7,9.88193285226369,-2.241194076836886,32.37641922510529,41.043871195991336,28.087436289701387,2025
FF,2025-05-05,96.6,-1.42,5.89,"Alcantara, Sandy",808975,645261,single,hit_into_play,,,,,4.0,R,L,R,MIA,LAD,X,7.0,ground_ball,1,1,2025,-0.93,1.1,-0.5,2.1,,,,0,5,Top,78.05,106.87,,,,,4.536257632301465,-140.38741356979446,-6.899080470300622,-13.278304703240169,35.67667552954827,-16.20198067036196,3.3,1.5,142.0,93.2,8.0,95.3,2151.0,5.9,778047,54.62,0.571,0.544,0.9,1.0,1.0,0.0,4.0,33,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,234.0,-0.018,0.46,67.4,7.1,0.669,-0.46,93.2,-3,3,0.154,0.846,29,26,30,26,2,1,6.0,,6.0,1.0,1.37,0.93,-0.93,29.1,3.6149586888656655,20.276038523383555,39.19745056500333,42.45796059792038,15.5775043487985,2025
SI,2025-05-05,98.7,-1.54,5.79,"Alcantara, Sandy",606192,645261,single,hit_into_play,,,,,2.0,R,R,R,MIA,LAD,X,9.0,ground_ball,3,2,2025,-1.49,0.66,-0.26,3.24,,,,2,3,Top,145.38,150.96,,,,,6.909945186956822,-143.52220427855775,-2.9721379249056814,-22.184945174891755,35.14207297981605,-22.616447632325723,3.57,1.69,48.0,84.9,-1.0,97.9,2385.0,6.0,778047,54.47,0.22,0.237,0.9,1.0,1.0,0.0,2.0,21,6,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,233.0,-0.007,0.263,64.6,6.5,0.253,-0.263,88.0,-3,3,0.217,0.783,29,32,30,33,2,1,6.0,1.0,6.0,14.0,1.7,1.49,1.49,30.0,5.078553016214674,29.7515892400873,18.987341882874112,34.862581368184095,19.933234122352594,2025
FF,2025-05-05,98.2,-1.51,5.91,"Alcantara, Sandy",518692,645261,home_run,hit_into_play,,,,,5.0,R,L,R,MIA,LAD,X,,fly_ball,0,1,2025,-1.24,1.06,0.12,3.0,,660271.0,,2,3,Top,143.86,17.75,,,,,7.214107056001689,-142.78932400474324,-4.794972219272402,-18.705042454191773,33.781679167381405,-16.819888478185625,3.71,1.83,402.0,99.8,32.0,97.1,2401.0,5.8,778047,54.72,0.469,0.887,2.0,1.0,0.0,3.0,6.0,20,2,4-Seam Fastball,0,1,1,0,3,0,3,0,Standard,Standard,232.0,-0.18,1.631,73.7,6.5,1.729,-1.631,99.8,-1,1,0.397,0.603,29,35,30,36,2,1,6.0,1.0,6.0,1.0,1.32,1.24,-1.24,30.2,15.033050988334212,-0.6017145433611097,41.32294217862938,36.98827382157358,30.89744469058588,2025
ST,2025-05-05,84.0,-0.65,6.06,"Casparius, Ben",667472,676508,single,hit_into_play,,,,,2.0,R,R,R,MIA,LAD,X,7.0,line_drive,2,2,2025,1.35,0.16,0.1,3.62,,,,2,2,Bot,84.66,91.43,,,,,-0.9251935140044152,-122.3568113588256,0.4217340336406194,13.71908340432398,25.29107210757157,-30.88843234613628,3.58,1.65,219.0,92.0,13.0,82.9,2966.0,5.6,778047,54.9,0.94,0.905,0.9,1.0,1.0,0.0,4.0,14,7,Sweeper,0,1,0,1,1,0,0,1,Infield shade,Standard,54.0,0.014,0.37,71.8,6.9,1.106,-0.37,92.0,-1,-1,0.394,0.394,26,29,26,29,1,0,8.0,1.0,6.0,1.0,3.08,-1.35,-1.35,44.0,19.536325320947142,-0.3670960631632539,11.222426510651726,37.91721736878934,37.0995739316374,2025
CH,2025-05-05,90.8,-1.75,5.85,"Alcantara, Sandy",606192,645261,double,hit_into_play,,,,,8.0,R,R,R,MIA,LAD,X,7.0,line_drive,1,1,2025,-1.4,0.61,-0.25,2.26,,,605141.0,2,1,Top,81.96,69.83,,,,,6.698587792357391,-131.9826237966429,-4.294120963452919,-17.78339792552101,30.42217728428156,-24.24835368855356,3.57,1.69,337.0,106.3,16.0,89.9,2067.0,6.0,778047,54.49,0.586,0.658,1.25,1.0,1.0,1.0,5.0,4,3,Changeup,0,0,0,0,1,0,1,0,Standard,Standard,244.0,-0.113,0.879,74.7,7.7,0.998,-0.879,106.3,0,0,0.525,0.475,29,32,30,33,1,0,6.0,1.0,6.0,14.0,2.17,1.4,1.4,31.0,7.342345882708617,-3.2863094525110657,36.20518528763801,34.76905007253288,34.93854655934134,2025
SI,2025-05-05,98.7,-1.67,5.81,"Alcantara, Sandy",605141,645261,single,hit_into_play,,,,,2.0,R,R,R,MIA,LAD,X,7.0,line_drive,3,1,2025,-1.53,0.85,-0.13,2.78,,,,1,1,Top,82.29,101.42,,,,,7.674579641608228,-143.37828826010102,-4.701929421883829,-22.859948575075336,35.67273782251699,-19.503107747340422,3.2,1.52,129.0,97.5,7.0,97.6,2391.0,5.9,778047,54.58,0.603,0.568,0.9,1.0,1.0,0.0,4.0,2,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,237.0,-0.025,0.253,74.3,6.9,0.696,-0.253,97.5,0,0,0.522,0.478,29,32,30,33,1,0,6.0,1.0,6.0,1.0,1.51,1.53,1.53,27.8,13.337689884180488,-2.598332179249577,28.68091509424736,35.195274624816285,34.83073084230445,2025
FF,2025-05-05,98.3,-0.23,6.06,"Estrada, Jeremiah",502671,669093,single,hit_into_play,,,,,12.0,R,R,R,NYY,SD,X,8.0,line_drive,1,2,2025,-0.27,1.73,0.2,4.24,,,,2,8,Bot,103.08,54.83,,,,,1.81118615606532,-143.04814858304044,-3.472933334685517,-4.088745140068112,36.12466385771152,-7.902283823527727,3.53,1.62,275.0,104.1,15.0,98.9,2321.0,6.8,778045,53.69,0.68,0.718,0.9,1.0,1.0,0.0,5.0,65,6,4-Seam Fastball,3,4,3,4,4,3,3,4,Strategic,Standard,183.0,0.037,0.408,71.0,6.9,1.017,-0.408,104.1,-1,-1,0.189,0.189,26,37,27,38,1,3,1.0,1.0,2.0,1.0,0.64,0.27,0.27,76.4,13.71900832092051,1.6531796452190506,14.608930101905036,43.73988291084108,19.81307216899155,2025
